username,video_description,hashtag_names,id,like_count,music_id,region_code,comment_count,create_time,share_count,view_count,link
bhfconcepcion,SHARP AIR PURIFIER #BHFConcepcion #BHFFamily #BHFAppliance,"bhfconcepcion,bhffamily,bhfappliance",7103467080258686234,2,6618871733141113604,PH,0,1653904813,0,23,https://www.tiktok.com/@bhfconcepcion/video/7103467080258686234
bhfconcepcion,SHARP AIR PURIFIER#BHFAppliance #BHFConcepcion #BHFFamily,"bhfconcepcion,bhffamily,bhfappliance",7103463190700346650,1,6728242037365147650,PH,0,1653903907,0,28,https://www.tiktok.com/@bhfconcepcion/video/7103463190700346650
westernappliances,Feel the air in your home more safer and fresher with these #Blueair DustMagnet Air purifiers. Visit our online store for more air purifiers to achieve excellent air quality. Shop now!🛒Shop here: https://bit.ly/WA_DustMagnetAP#WesternAppliances #BlueairDustMagnet #Airpurifier,"blueair,airpurifier,westernappliances,blueairdustmagnet",7103399205963648283,8,7103399285571783450,PH,0,1653889010,1,181,https://www.tiktok.com/@westernappliances/video/7103399205963648283
all_stand.ph,#airpurifier #airpurifyingplants #fyp  MDZZ life ky100 air purifier @mdzz_shop @aubreyandboyet,"fyp,airpurifier,airpurifyingplants",7103348049006693658,4,6997920370074322946,PH,0,1653877099,1,984,https://www.tiktok.com/@all_stand.ph/video/7103348049006693658
joycemj13,for sale air purefeir original Daikin.pm lang po brand new.pm sa price.air purifier pang linis nang hangin on mo LNG yan kapag nasa loob ka nang bahay kapag galing ka labas iwas 🦟🦠 virus pm po Taguig city po location.,,7103340727639297307,19,7103340719259011866,PH,0,1653875394,0,233,https://www.tiktok.com/@joycemj13/video/7103340727639297307
i_bilishop,"BAVIN PC072 neck-mounted negative ion air purifier releases 120 million negative ions, purifies one cubic meter in all directions, isolates PM2.5, isolates dust, and eliminates toxic gas bacteriaMore than 30 hours of battery life, no consumables, 5 decibels, ultra-quiet#tiktokshop #bavin #airpurifier","bavin,airpurifier,tiktokshop",7102595822486932763,18,6706436817605888001,PH,1,1653701958,0,538,https://www.tiktok.com/@i_bilishop/video/7102595822486932763
i_bilishop,"BAVIN PC073 Hanging Neck Negative Ion Air PurifierDouble-gear size negative ion generation control, dual-interface release negative ion air purificationSmall stature, big purification, release 120 million negative ions, one cubic meter of all-round purification, take care of your one meter breathing space#tiktokshop #bavin #airpurifier","bavin,airpurifier,tiktokshop",7102594191502495003,14,7075436190962288642,PH,1,1653701580,0,583,https://www.tiktok.com/@i_bilishop/video/7102594191502495003
rbsedna,Looking for Premium Quality Car Air Purifiers? Link in BIO. #rbsedna  #carairpurifier #quality #airpurifier #trending #fyp #foryoupage,"trending,quality,fyp,foryoupage,airpurifier,carairpurifier,rbsedna",7102364162818428186,1,6941986827163142913,PH,0,1653648020,1,100,https://www.tiktok.com/@rbsedna/video/7102364162818428186
lifestyleph24,1.5L HUMIDIFIER #humidifier #household #airpurifier #airhumidifieraromatherapy,"household,humidifier,airpurifier,airhumidifieraromatherapy",7101944015523728666,4,6730873443673178115,PH,0,1653550197,0,371,https://www.tiktok.com/@lifestyleph24/video/7101944015523728666
bhoszwhin2,#xiaomi #AIRPURIFIER #Checkrepair #philippines🇵🇭,"xiaomi,philippines🇵🇭,airpurifier,checkrepair",7101600269561089306,2,7101459340154604314,PH,0,1653470162,0,262,https://www.tiktok.com/@bhoszwhin2/video/7101600269561089306
i_bilishop,"BAVIN PC272 with air purifier 2.4a dual USB chargerHigh - grade intuitive crystal box packaging, unique product lines to attract the eyeHigh quality PC fireproof material, with top plating color treatmentPowerful and quiet air purification function, 10 million units of anion release, can purify 99.9% of bacteria and microorganisms, bringing a safer living environment#bavin #tiktokshop #charger","charger,bavin,tiktokshop",7101581116187938075,11,7101581117509077786,PH,5,1653465703,5,1535,https://www.tiktok.com/@i_bilishop/video/7101581116187938075
kwalitishop,Mini Air Purifier #fyp #foryou #foryoupage #shopee #shopeefinds #shopee_ph #tiktokmademebuyit #budol #trending #viral #airpurifier #humidifier #humidifiermini #car #home,"car,home,trending,viral,foryou,fyp,humidifier,budol,shopee,foryoupage,airpurifier,tiktokmademebuyit,shopeefinds,shopee_ph,humidifiermini",7101156548277325083,2,6769569394507909121,PH,0,1653366850,0,579,https://www.tiktok.com/@kwalitishop/video/7101156548277325083
tontipshealth,#airpurifier #watchyourhealth #useful #foryou #cttoofvideo,"foryou,useful,airpurifier,watchyourhealth,cttoofvideo",7100941726373727515,5,7100941746007214874,PH,0,1653316835,1,26,https://www.tiktok.com/@tontipshealth/video/7100941726373727515
vapopeyeph,"小米空气净化器，品质之选～Xiaomi air purifier, the choice of quality ～  #life #world #family #man #wmon #boy #girls #work #air #xiaomi","air,family,life,work,girls,boy,world,man,xiaomi,wmon",7115081980445838619,3,6999652115752683521,PH,0,1656609128,0,289,https://www.tiktok.com/@vapopeyeph/video/7115081980445838619
rainbowsrx1986,Air purifier 24/7 #fypシ #rainbow #airpurifier24hours #rainbowsrxph #rainbowphillipines #FRESHAIR #rainbowfreedemo,"rainbow,freshair,fypシ,rainbowfreedemo,rainbowsrxph,rainbowphillipines,airpurifier24hours",7114839477444496666,2,7084201528721950722,PH,1,1656552661,0,197,https://www.tiktok.com/@rainbowsrx1986/video/7114839477444496666
ijjydelpilar,#Unboxing #KaisaVilla #AirPurifier #Purifier #CapCut #Canva #hypedays,"unboxing,purifier,canva,hypedays,airpurifier,capcut,kaisavilla",7114788936303562010,1,7062845500671658024,PH,0,1656540898,0,239,https://www.tiktok.com/@ijjydelpilar/video/7114788936303562010
neualt85,Add some essential oil to freshen up your #indoorair    #airpurifier,"airpurifier,indoorair",7114585358553058561,2,7114585345135954690,PH,0,1656493493,0,224,https://www.tiktok.com/@neualt85/video/7114585358553058561
fashionprodukto,#airpurifier #hotsale high quality air purifier,"hotsale,airpurifier",7114223930335857946,,6706436817605888001,PH,0,1656409340,0,1,https://www.tiktok.com/@fashionprodukto/video/7114223930335857946
nizelmarie,Budol time ❤️ Air purifier with LCD display❤️❤️#budoltime #shopeefinds #shopee2022 #iphonecases#casetify #fyp #foryoupage#addtocart #shopee #shopeehaul,"fyp,casetify,iphonecases,shopee,addtocart,foryoupage,budoltime,shopeehaul,shopeefinds,shopee2022",7114181198221724954,4,6773851609840486402,PH,0,1656399392,0,295,https://www.tiktok.com/@nizelmarie/video/7114181198221724954
preceptcommercialcorp,Keep your place clean and sanitized with our Hypoair Germ Defender Air Purifier and Surface Sanitizer  Visit our Shopee and Lazada Shop Link in bio. #fypシ #fyp #tiktok #tiktokshop #shop #air #airpurifier #cleanair,"air,tiktok,shop,fyp,cleanair,airpurifier,tiktokshop,fypシ",7114116943992376602,1,7095264836614900506,PH,0,1656384431,0,214,https://www.tiktok.com/@preceptcommercialcorp/video/7114116943992376602
iamsweetslasher,"My nose is extra sensitive, and so is our fire alarm.😆We deserve to breathe clean air.🥺 I suffer from allergic rhinitis and sinusitis. I am allergic to smoke (in any form), alcohol, detergents, paint, pollen, and dust mites. You name it. Sooooo my husband and I decided to purchase one of these portal-to-another-dimension-looking Dyson air purifiers. 😅💘 @dyson Hopefully, this will do the trick!#sweetslasherwalks #wheninmontreal #canadalife #montrealquebec #montrealers #quebec #bonjourquebec #canada #dyson #airpurifier #dysoncool  #outandabout  Disclaimer - This video is not sponsored by any of the brands/trademarks seen throughout this video. I am not affiliated with the brand at all. I do not make money off of it. Purchase/use at your own risk. 💕","quebec,canada,outandabout,dyson,canadalife,montrealquebec,bonjourquebec,airpurifier,montrealers,wheninmontreal,dysoncool,sweetslasherwalks",7113992996286221569,2,6779458266310117377,PH,0,1656355574,0,454,https://www.tiktok.com/@iamsweetslasher/video/7113992996286221569
miidii18,Yung Dami mung tawa kasi uto uto Sila  sa kalokuhan mo napagtripan Ang air purifier😂🤣😂🤣,,7113784728943217946,21,7113784786694687514,PH,0,1656307082,0,227,https://www.tiktok.com/@miidii18/video/7113784728943217946
smgadgetsph,Breathe into clean air with the latest #iFuture pottable air purifier #SMGadgets #ShopSM #smsupermalls,"ifuture,smsupermalls,shopsm,smgadgets",7113747392133860635,4,6830680781367543809,PH,0,1656298388,1,652,https://www.tiktok.com/@smgadgetsph/video/7113747392133860635
this_is_lyn_,Super Cuteeeee! 😍😻 #shopee #humidifier #shop #promo #sale #airpurifier #essentialoil #cute #cat #neko #koreneko,"cute,cat,promo,shop,neko,sale,humidifier,essentialoil,shopee,airpurifier,koreneko",7113381870410206491,17,6842958693944838913,PH,0,1656213283,1,1281,https://www.tiktok.com/@this_is_lyn_/video/7113381870410206491
fourhmcollections,Accredited Daikin Dealer! #Daikin #daikinph #airpurifier #philippines #smallbusiness #business #appliances #fyp #foryou #tiktok #ad #airconditioner,"business,ad,tiktok,foryou,philippines,fyp,airconditioner,appliances,smallbusiness,daikin,airpurifier,daikinph",7113110582923988226,8,7113110573675547393,PH,0,1656150122,1,478,https://www.tiktok.com/@fourhmcollections/video/7113110582923988226
maiha638,#Humidifier#Flame humidifier#air purifier,"air,flame,humidifier",7112840530375101723,2,6768726019651143682,PH,3,1656087243,3,84,https://www.tiktok.com/@maiha638/video/7112840530375101723
maiha638,#Humidifier#Flame humidifier#air purifier,"air,flame,humidifier",7112840302636928283,0,7112840308178242330,PH,0,1656087190,5,32,https://www.tiktok.com/@maiha638/video/7112840302636928283
maiha638,#Humidifier#Flame humidifier#air purifier,"air,flame,humidifier",7112835022259850522,77,7112835036415609626,PH,2,1656085960,3,27221,https://www.tiktok.com/@maiha638/video/7112835022259850522
neualt85,Want #CleanAir? #AirPurifier #IndoorAir #neualt,"cleanair,neualt,airpurifier,indoorair",7125717377542589698,,7125717385138490113,PH,0,1659085371,0,0,https://www.tiktok.com/@neualt85/video/7125717377542589698
sogogoodsph,SG Air Purifier! #fyp #airpurifier #sogogoodsglobalsupplychain #airpurifierhepafilter #familyhealth #onlineshopping #affordableproducts #whatyouseeiswhatyouget #qualityproducts #airpurifierfilter,"whatyouseeiswhatyouget,fyp,onlineshopping,airpurifier,affordableproducts,qualityproducts,familyhealth,airpurifierhepafilter,airpurifierfilter,sogogoodsglobalsupplychain",7125355141665951003,1,7125355174163483418,PH,0,1659001029,1,64,https://www.tiktok.com/@sogogoodsph/video/7125355141665951003
neualt85,Protect your Family at home with #WatzmannAir #AirPurifier #neualt,"neualt,airpurifier,watzmannair",7124897829914496258,,7124897853176384258,PH,0,1658894558,0,0,https://www.tiktok.com/@neualt85/video/7124897829914496258
kwentongbadong,"Food trip sa Taguig! Love their sinigang! At ang dami nilang air purifier, feeling safe ka talaga. 10/10 pa ang restroom. #LaLunaCafe #LaLuna #Food #Taguig @la_lunacafe","food,laluna,taguig,lalunacafe",7124890657352699163,14,7030869625311086594,PH,3,1658892883,5,1586,https://www.tiktok.com/@kwentongbadong/video/7124890657352699163
pak_deserve,Shopee🛒https://go.shopple.co/sp8ren#ShopeeBudolFinds #shopeehaul #shopeefnds #budolfinds #airpurifier,"airpurifier,shopeehaul,budolfinds,shopeebudolfinds,shopeefnds",7124542609925704986,3,6722656094272883458,PH,0,1658811848,0,119,https://www.tiktok.com/@pak_deserve/video/7124542609925704986
alexishhhhh,Replying to @kween.g09 #airpurifier #shopeefinds,"airpurifier,shopeefinds",7124497832714849563,367,7124497835118447387,PH,34,1658801425,18,23423,https://www.tiktok.com/@alexishhhhh/video/7124497832714849563
mel_loves20,air purifier,,7124496634230213915,6,6997999797663714054,PH,0,1658801143,0,147,https://www.tiktok.com/@mel_loves20/video/7124496634230213915
jjotwtyonlineshop,"Wearable Air Purifier Necklace Mini Portable Air Freshener Ionizer NegativeSmall size, can be carried with youNo need to replace consumablesSilent operation, suitable for use in multiple scenariosAdjustable gears, switch according to different environmentsEnvironmental protection without consumablesTwo levels of negative ion concentration can be adjusted: 8 million / cm³, 12 million / cm³#airpurifier #necklace #airion #negativeion necklace #tiktokseller #tiktokshop #legit💯 ##airprotection #TikTokAwards2022","necklace,airpurifier,tiktokshop,tiktokseller,negativeion,legit💯,airion,tiktokawards2022,airprotection",7124477430152187163,60,7124477464436329242,PH,28,1658796680,5,7834,https://www.tiktok.com/@jjotwtyonlineshop/video/7124477430152187163
brianwhitemusk,"Native Aloevera , Imported Aloevera Barbadensis ! Use for Natural Skin Care/moisturize , remedy r, natural first aid TreatmentFor hair, scalp and dandruff treatmentAlso use for Natural Medicinal purposesFor garden, For propagation,for Indoor plant as natural air purifier, For unique, personal Gift!I give all my customers a Free Basic Tips,How to use and take care your Aloevera for your Future Reference , so that you won't be able to buy again!PLUS  1 Free Native Aloevera to all 1st time Customer's!My aloevera is No Chemical Fertilizer!I use Mix soil of Garden and organic Soil and my Own Natural Compost Fertilizer!",,7123979084505353499,3,7123979141355359002,PH,0,1658680644,6,347,https://www.tiktok.com/@brianwhitemusk/video/7123979084505353499
ozzymickeycottonkofi,Yung di na kinakaya ng allergic rhinitis ko mga buhok niyo sa furnitures pero ayaw ko pa din palabasin. Napa-bili ng tuloy ng cage at naglagay ng designated air purifier 🤣🤣🤣#catsoftiktok #catlover,"catlover,catsoftiktok",7123756077174295834,36,7115046371186477850,PH,0,1658628719,6,1128,https://www.tiktok.com/@ozzymickeycottonkofi/video/7123756077174295834
alexishhhhh,Worth it specially for people with allergic rhinitis and sa my babies #airfilter #shopeefinds #airpurifier #fyp,"fyp,airfilter,airpurifier,shopeefinds",7123562542064078106,92671,7123562580308314906,PH,728,1658583657,4693,1777437,https://www.tiktok.com/@alexishhhhh/video/7123562542064078106
rio.dy,JML Air Purifier Available in all Sm Homeworld 👍💞😷🎉,,7123397449217068314,9,7123397446696471322,PH,0,1658545217,1,423,https://www.tiktok.com/@rio.dy/video/7123397449217068314
marketing.megawise,Great little air purifier from #Megawise! Try it now!#MEGAWISEAirPurifier #amazonfinds #amazondeals #amazontrustedbrand #founditonamazonamazon #shoppingonline #AmazonUSA,"shoppingonline,amazonfinds,amazondeals,amazonusa,founditonamazonamazon,megawise,amazontrustedbrand,megawiseairpurifier",7122862611347148058,4,7122862612160776986,PH,0,1658420691,0,238,https://www.tiktok.com/@marketing.megawise/video/7122862611347148058
chrlttprl,letting my lil' bro overvoice HAHAHAHA ORDER NA KAYO GUYS ❤️ #humidifier #airpurifier #fyp,"fyp,humidifier,airpurifier",7122762966159740186,33,6702350446243089163,PH,0,1658397490,0,453,https://www.tiktok.com/@chrlttprl/video/7122762966159740186
mommasuniverse,"When it comes to my family, I always choose the best! You will never go wrong investing to the right appliance, a trusted name of most moms. DustMagnet™air purifier catches 99% of airborne dust before it settles on floors and surfaces. How about that!#blueairph #blueairphilippines #mommyfae #mommasuniverse #airpurifier #dustmagnetairpurifier #trustedbrand #mommyapproved #freedomtobreathe","mommyapproved,airpurifier,freedomtobreathe,trustedbrand,mommasuniverse,mommyfae,blueairphilippines,blueairph,dustmagnetairpurifier",7122433816915971355,172,7093791030025243394,PH,11,1658320853,10,2102,https://www.tiktok.com/@mommasuniverse/video/7122433816915971355
moshikawaiix,Mas better kesa Xiaomi! ##airpurifier #budolfinds #budolfindsph #foryoupage #fypage,"foryoupage,airpurifier,fypage,budolfinds,budolfindsph",7122287378214997275,6,7122287434817096475,PH,0,1658286761,0,315,https://www.tiktok.com/@moshikawaiix/video/7122287378214997275
uno_official01,"Premium Defense brings you another wonderful product! Introducing the Premium Defense Portable Air Purifier! Beautifully complementing the Premium Defense Copper Mask, it purifies the air within a three feet radius and is effective in formaldehyde and haze removal. This purifier is designed to enhance immune function, balance the autonomic nervous system, improve circulation, and provides so many other health benefits! #unotiktok #unoofficial #unoproducts #unoonlinebusiness","unotiktok,unoproducts,unoofficial,unoonlinebusiness",7122264893545401627,18,6817156980558301186,PH,0,1658281527,5,344,https://www.tiktok.com/@uno_official01/video/7122264893545401627
iamfhem,#motherhood #fyp  #neckcooler #airpurifier #handsfreecoolers,"motherhood,fyp,neckcooler,airpurifier,handsfreecoolers",7137956095590485253,15,7101417914158287662,PH,4,1661934921,0,306,https://www.tiktok.com/@iamfhem/video/7137956095590485253
neualt85,Shielding yourself from viruses #airpurifier #protection #healthylifestyle,"protection,healthylifestyle,airpurifier",7137911419143474433,,,PH,0,1661924521,0,0,https://www.tiktok.com/@neualt85/video/7137911419143474433
theonecup1000,Replying to @👶🏿                        🪳 im not gay i dont like men i like women!!!!#notgay #fyp #fypシ #airpurifier #ami?,"fyp,ami?,airpurifier,fypシ,notgay",7137659083431169307,0,7137279209861696283,PH,5,1661865763,0,353,https://www.tiktok.com/@theonecup1000/video/7137659083431169307
amythyst_43,Mini Portable Air Purifier Necklace with negative ion. chargeable air purifier #heartyboxshop #portableairpurifier,"portableairpurifier,heartyboxshop",7137610630449614106,386,6817443907576530946,PH,11,1661854481,47,26808,https://www.tiktok.com/@amythyst_43/video/7137610630449614106
