username,video_description,hashtag_names,id,like_count,music_id,region_code,comment_count,create_time,share_count,view_count
homegrownjoan,#Homegrown #Organic #CleanEating #PlantBased #GlyphosateFree #PesticideFree #Minestrone #MinestroneSoup #EatRight #Soup #HomemadeSoup,"soup,organic,homegrown,eatright,cleaneating,minestrone,plantbased,homemadesoup,minestronesoup,glyphosatefree,pesticidefree",7194085897883847982,27,7194085913214503722,US,2,1675003674,0,29
anji_50,#glyphosate #glyphosateawareness #roundup #antibioticresistance #antibioticresistanceisarealproblem #ReadySetLift #herbalmedicine #naturalremedy #makeityourself #homesteading #homestead,"homestead,homesteading,roundup,makeityourself,herbalmedicine,naturalremedy,glyphosate,antibioticresistance,antibioticresistanceisarealproblem,ReadySetLift,glyphosateawareness",7193930083940207915,155,7193930086188616494,US,7,1674967383,0,137
michelle_boersma_,"I’ll help you flood your deprived, tired cells like they’ve never been flooded or truly fed before while getting rid of glyphosate! #transformation ",transformation,7193846699234921774,3,7193846682654853934,US,0,1674947970,0,10
hydratedhoneyvee,"Pesticides have to be able to withstand rain water, which is why they are oil based 11.5 is the only pH that can emulsify them 😯 Without this machine, you and your family are eating pesticides, atrazine, and glyphosate 😰 Not to mention.. if this can emulsify sesame oil, oil based pesticides, imagine what it can do to our body fat 🤯🤯🤯 Some other uses for this 11.5 pH include Laundry detergent Makeup remover Replaces goo gone Replaces epsom salt Bug repellant Burn relief Like 🤍 if you drink water Comment “11.5” to learn more 🌊 Share to anyone that eats fruits/veggies 📲 #holistic #healing #sickness #momtok #gymtok #health ","health,sickness,healing,holistic,momtok,gymtok",7193844602506497326,32,6825668576184109057,US,4,1674947482,0,30
nutrotonic,Humic acid is shown to prevent viruses from penetrating into the host's cells Fulvic acid removes toxins such as glyphosate & heals leaky gut NutroTonic Shilajit is the only 100% Sun Dried Himalayan Shilajit in the market that comes with a fresh and earthy aroma. Best and most bioavailable form of Fulvic & Humic acid are the ones in SHILAJIT.,,7193840001631653162,31,7193839998779640618,US,0,1674946407,1,78
lori.sanders.life,Zoom today at 2:30 message me for the details. #glyphosate #aslhealth,"glyphosate,aslhealth",7193787540556729646,2,7193787531698375470,US,0,1674934196,0,2
holisticchefniki,#holisticchefniki #gluten #glyphosate #glutenfree #gf #glutenfreetiktok #glutenintolerance,"gf,glutenfree,gluten,glutenintolerance,glyphosate,holisticchefniki,glutenfreetiktok",7193758948258762026,90,6819512583393904641,US,19,1674927539,0,221
atlantadrummond,"Food has medicinal qualities 🌱When you know, you KNOW. My favourite go to 3 ingredient drink to break an intermittent fast 🙏🏾🌱 If you pick a good quality raw acv it will taste 🤌🏾 can also add a good quality raw & glyphosate free manuka honey for added benefits if you'd like 🙌🏾 #acv #applecidervinegar #detox #cleanse #guthealth #probiotics #raw #antiinflammatory #health #nutrition #foodismedicine  #holistichealth #plantbasedtiktok     #weightloss #fyp #foryou #explore #fittok #gymtiktok ","raw,health,detox,explore,weightloss,foryou,nutrition,fyp,acv,cleanse,applecidervinegar,guthealth,probiotics,antiinflammatory,gymtiktok,foodismedicine,fittok,holistichealth,plantbasedtiktok",7193686978058063109,7,7175678274764999429,GB,0,1674910774,1,271
homegrownjoan,GROW YOUR OWN FOOD: #homegrownOrganic = #MostNutritious = foods just-picked #SaveMoney #EcoFriendly #FreeFood #GlyphosateFree #CutFoodWaste #CleanEating,"savemoney,freefood,ecofriendly,cleaneating,glyphosatefree,homegrownorganic,cutfoodwaste,mostnutritious",7193417996763680043,87,6701972138221373441,US,12,1674848154,0,17
cait.carlson,"Eliminating cow’s milk is typically one of the first steps towards healing your gut.  Buyers beware- the milk alternatives at the store are laden with additives, synthetic vitamins, stabilizers, and fillers. The non organic versions can contain high levels of glyphosate and other agricultural toxins. Making plant based milks at home is not only healthier- it’s cost effective. I recommend always buying raw, organic cashews- making sure to soak them before you blend. Like your cashew milk sweeter? Add a pitted medjool date and a splash of vanilla! #dairyfree #paleo #healyourgut #guthealth #homemade #cashewmilk #plantbased ","homemade,paleo,dairyfree,plantbased,cashewmilk,guthealth,healyourgut",7205346612502154542,13,7203721220800432938,US,0,1677625496,0,84
josh.farris,"The top five diseases in America right now are heart disease, diabetes, cancer, autoimmune conditions, and hormone issues.  70% of Americans have some form of these diseases. That means seven out of 10 people have something to do with or directly these diseases. If you want to reduce improve and even heal these diseases start doing these two things and do them for 30 days and your life is going to improve drastically. First thing, quit putting garbage in your body. Quit putting things in your body does causing severe inflammation. Things such as GMO‘s, processed sugar, alcohol, breads, glycosylated foods, glyphosate, chemicals, pesticides, unfiltered drinking water, anything that will destroy your body and cause inflammation. quit putting things in your body and on your body that cause inflammation. Second thing, get your body grounded. Grounding is simply connecting your body back to the earth surface to receive the free electrons it desperately needs to rest digest and heal. Your body cannot risk digest and heal because it is not consistently grounded enough. When he does not grounded enough cortisol spikes through the roof consistently throughout the day and night causing more information and causing your body to go deeper into disease. Grounding helps shut off the cortisol cycle, reduce inflammation and sleep better. For optimal health sleep grounded on a grounding mat or grounding sheets. #sick #chronicinflammation #chronicfatigue  #eatclean #eathealthy #grounding #healyourbody #healdisease #livefree  #healthcoach ","sick,livefree,eatclean,healthcoach,eathealthy,grounding,chronicfatigue,chronicinflammation,healyourbody,healdisease",7205262626190888234,1384,7205262655261559598,US,69,1677605947,23,4221
roshanyaheya,Glyphosate and Cancer.. why did Ranil Wickremesinghe lift the Ban on Glyphosate?.. #glyphosate #cancer #srilanka #gohomeranil #aragalaya #aragalayatajaya #aragalayatajaya🇱🇰💪💪,"cancer,srilanka,glyphosate,aragalaya,aragalayatajaya,gohomeranil,aragalayatajaya🇱🇰💪💪",7205243604753747227,31,7205243757833308954,LK,0,1677601512,1,477
lane.creative,"Wine Down is a wine subscription box that delivers ORGANIC, chemical-free wine. Did u know most wines sold in the US contain glyphosate?? 🥴 Only good grapes here, bby 🍇✨ #designtok #branding #branddesign #fyp ","fyp,branding,branddesign,designtok",7205240708041575723,1142,7202024293000792874,US,11,1677600845,0,82
daddy_saurus,"Glyphosate, Round Up Weed Killer, is in SO MUCH of our daily food intake. It's poisonous to spray in your yard BUT FDA says it's ok to ingest!?  #ingredientsmatter #readtheingredients #informed #informedeating #spreadawareness #holistichealth #holistic #glyphosate #foodispoison #governmentsecrets #governmentcorruption #conspiracy #proof ","proof,conspiracy,spreadawareness,informed,holistic,holistichealth,governmentsecrets,governmentcorruption,glyphosate,ingredientsmatter,readtheingredients,foodispoison,informedeating",7205230685336980779,33701,7193959214111442946,US,2226,1677598512,15,432
acupofcute,"🤔 Did you know that traditional tea bags can release BILLIONS of nano-plastics into your tea cup? 🌽 That’s why we created 100% plastic-free tea bags made from all-natural corn fiber. →Non-GMO →Pesticide free →Glyphosate free 🫖 Our empty tea bags make steeping your favorite teas safe and enjoyable! 🚫 They are free from plastic, glue, chemicals, and bleach making them the safest tea bags on earth! 🍵 Easy to use, won't break or spill your tea, and are even biodegradable! ⭐️ 5-Star Reviews 📦 Ships from CA Shop now at 👉 https://acupofcute.com/",,7205215997832203562,2,7205215967947868974,US,0,1677595092,0,5
xoxobrialee,"I love you, be safe out there! #quakeroats #glyphosate #glyphosatefreefood #selenagomez ","selenagomez,quakeroats,glyphosate,glyphosatefreefood",7204992402405215531,32,7204992415501306670,US,6,1677543031,0,8
elephantjournal,"""There's no washing it away."" ~ @glyphosategirl #elephantjournal #walkthetalkshow #monsanto #glyphosate #roundupkills #foryou","foryou,monsanto,glyphosate,elephantjournal,roundupkills,walkthetalkshow",7204923679220731141,1,7204924081790372614,GB,0,1677527110,0,56
thetransparentcarrot,"Anyone else sick of buying nut milk sprayed with glyphosate and full of awful ingredients? I started making my own using my @Almond Cow and it literally takes 2 minutes.  How To Make: 1. Fill almond cow pitcher to max line with purified water  2. Add cashews or nut of choice to max line in the stainless still container 3. Add a dash of sea salt and vanilla bean extract  4. Assemble the blender piece to the nut container, add it to the pitcher and blend. 5. Pour milk into glass jars, store in fridge for up to 5 days. Always shake the jar before using! #almondcow #cashewmilk #diynutmilk #wellnesstips #healthygirlrecipe #homemademilk #organicfood #nontoxiclifestyle #glyphosatefree #nopesticides #aestheticrecipes","nopesticides,organicfood,cashewmilk,glyphosatefree,almondcow,wellnesstips,homemademilk,aestheticrecipes,nontoxiclifestyle,diynutmilk,healthygirlrecipe",7204898558040886571,42,7100596878462602030,US,2,1677521180,1,103
warstek_com,"Glyphosate adalah racun sistemik yang memiliki spektrum luas.  Biasanya digunakan untuk membasmi lebah, dan serangga lainnya, juga digunakan untuk mengkontaminasi sungai, dan menyebabkan cacat pada anak-anak yang terpapar bahan kimia ini, kadang-kadang digunakan sebagai herbisida. _____ #glyphosate #kimia #bahan #lebah #serangga #tech #tiktok #fyp #foryourpage #seru #teknologiterbaru #digital #komputasi #otomasi #energiberkelanjutan  #keren #teknologikeren #teknologimodern #ilmupopuler #sainsdaninovasi #ilmiah #sains","tiktok,tech,digital,fyp,keren,sains,seru,kimia,bahan,lebah,foryourpage,serangga,ilmiah,glyphosate,otomasi,teknologimodern,komputasi,teknologiterbaru,teknologikeren,energiberkelanjutan,ilmupopuler,sainsdaninovasi",7204786461852405019,24100,7204786467624438555,ID,116,1677495074,119,555351
theguthealthmd_,"I don't love this topic but it's important that I talk about it because I have concerns about the use of glyphosate -- it's impact on humans, gut microbes, the environment, and occupational exposures. It's an herbicide that you can use to treat your yard (my yard had lots of weeds) and it's widely used in agriculture. 100 fold increase since the 1970s. The IARC labels glyphosate a probable human carcinogen while the EPA says it is ""not likely to be carcinogenic to humans."" Confusing, except ""the EPA relied mostly on registrant-commissioned, unpublished regulatory studies, 99% of which were negative, while IARC relied mostly on peer-reviewed studies of which 70% were positive (83 of 118)."" Eeek! I don't like that. To each their own, but I personally choose to buy organic wheat, corn, soy and oats because if it's organic it can't be sprayed with this chemical. There are many studies... Too many cite, but here are a few mostly gut biome ones: PMID: 26883814; 31442459; 29635013; 35629374; 33547360; 34543792; 35356729 ... could keep going. I hope we have more transparent, honest, non-industry funded research in the future to expand our understanding on this topic. Meanwhile, I'll be choosing the side of caution. #fiberfueled #guthealth #gutdoctor #healthandwellness #glyphosate ","healthandwellness,guthealth,glyphosate,fiberfueled,gutdoctor",7204670039906159915,172,7124892429840304130,US,8,1677467975,0,1091
