query,cluster,text,videosNumber,ids
detox,9,optimalisatie,4,7302405551202307361|7301023435788979488|7299180242260806945|7302405551202307361
detox,9,mind,4,7301040957695200545|7194892145969401093|7262099573798227233|7301040957695200545
detox,9,energy,10,7316498496696126752|7059425290639969541|7079861561921195270|7091692218058132742|7091036522312518917|7102863350819818758|7102858899891522822|7273523907959803169|7307249710132170016|7316498496696126752
detox,9,explore,4,7059425290639969541|7227930667600923931|7227042397803384090|7318866316335615265
detox,9,yoga,4,7057469511309511942|7081180565369605381|7078810502301814022|7227456992158240026
detox,9,2022,6,7069336953006738693|7069331394379386118|7068305258606349574|7067467708924726534|7079795303510985989|7183325727763385605
detox,9,products👉,3,7069336953006738693|7067467708924726534|7079304358365580550
detox,9,goals,3,7067467708924726534|7113021406035594502|7318866316335615265
detox,9,reset,6,7081357958763793670|7273523907959803169|7233826727519112475|7232230004300598555|7267495693923700001|7283152761808555297
detox,9,دايت,3,7092387096605773062|7092011186635476230|7091639315289132294
detox,9,pain,6,7091036522312518917|7102863350819818758|7318866316335615265|7091154639395097861|7090808960076369158|7081969133033655558
detox,9,summer,3,7103856397711838470|7113021406035594502|7273523907959803169
detox,9,kou,4,7114750390024834309|7124726543644970246|7136207140099804421|7148773749603552518
detox,9,women,3,7114014420983942405|7284243820508728609|7318722545061072160
detox,9,motivation,3,7114014420983942405|7159980284795047173|7194377818950634758
detox,9,follow,5,7113231439889566981|7125051448152444165|7136097495637101830|7135873715719392518|7135474316325506309
detox,9,forever,4,7135491916644306182|7318866316335615265|7226251323505773851|7225740155343195419
detox,9,fresh,3,7159889042803363077|7159872999296863494|7159839797085768966
detox,9,shot,3,7159889042803363077|7159872999296863494|7159839797085768966
detox,9,ginger,6,7159889042803363077|7159872999296863494|7159839797085768966|7261562115314486555|7273397540240756000|7309787896909810976
detox,9,c9,5,7171590146834435333|7227762053430234394|7306923323525516576|7226697491591236891|7225529478485691674
detox,9,pro,3,7183311523417197829|7205091265493421318|7216624165586095366
detox,9,japanese,4,7182926448792046853|7273207305108213025|7295839116585864480|7295474896338046240
detox,9,homemade,4,7182296640492031238|7261858705338109211|7261562115314486555|7261555480646995227
detox,9,green,3,7205359594015575301|7261555480646995227|7273397540240756000
detox,9,joker,3,7205091265493421318|7204605962899016962|7216624165586095366
detox,9,top1,3,7205091265493421318|7204605962899016962|7216624165586095366
detox,9,love,4,7216777377123241221|7216677094103829766|7216590355918114053|7318143742056156448
detox,9,head,3,7273207305108213025|7295839116585864480|7295474896338046240
detox,9,kwaliteit,3,7120474393951751430|7176650559879941381|7202994724981165318
detox,10,cellulite,10,7123920466238065925|7143362786263928069|7295766490400197921|7148334940516584710|7227223293047229723|7284296077451201824|7123920466238065925|7143362786263928069|7295766490400197921|7306396420532112673
detox,10,doterraessentialoils,4,7135062917380132102|7204912918700248325|7135062917380132102|7204912918700248325
detox,10,darmeninbalans,6,7127242918292638982|7161863142790712582|7276689033315634464|7127242918292638982|7161863142790712582|7276689033315634464
detox,10,herbalpeeling,4,7144042218221751557|7153716032908070149|7144042218221751557|7153716032908070149
detox,10,liver,5,7139513847341124870|7194803424750357766|7216745165858409733|7216388446372367622|7139513847341124870
detox,10,collagen,3,7139513847341124870|7092021006167969030|7139513847341124870
detox,10,glutathione,3,7139513847341124870|7298720755146050848|7139513847341124870
detox,10,inflammation,4,7139513847341124870|7091036522312518917|7102863350819818758|7139513847341124870
detox,10,hyaluronicacid,3,7139513847341124870|7306918249722039585|7139513847341124870
detox,10,antioxidants,4,7139513847341124870|7102319314677615878|7261858705338109211|7139513847341124870
detox,10,ontstekingen,3,7139513847341124870|7139513847341124870|7249998050632928539
detox,10,orthomoleculair,9,7150033523779325189|7214200334757973254|7221519739594542341|7171949013955071237|7182876346325011717|7194812069835754758|7150033523779325189|7214200334757973254|7221519739594542341
detox,10,depressie,11,7167118055296879877|7167074488562142470|7192590406138252549|7216246411850026245|7308310409457437985|7261891907507277082|7167118055296879877|7167074488562142470|7192590406138252549|7216246411850026245|7308310409457437985
detox,10,overspannen,3,7167118055296879877|7135933235900632325|7167118055296879877
detox,10,orthomoleculairtherapeut,4,7167118055296879877|7167074488562142470|7167118055296879877|7167074488562142470
detox,10,antioxidanten,6,7161863142790712582|7276689033315634464|7293157946471583008|7161863142790712582|7276689033315634464|7293157946471583008
detox,10,lymfedrainage,4,7161063596045257989|7311289971124604193|7161063596045257989|7311289971124604193
detox,10,imuunsysteem,5,7179576766950821126|7213398286743457030|7182823900353481990|7179576766950821126|7213398286743457030
detox,10,medicatie,4,7179571155286674693|7198135099504856326|7179571155286674693|7198135099504856326
detox,10,holistisch,7,7179571155286674693|7302405551202307361|7301023435788979488|7299180242260806945|7204893737133018373|7179571155286674693|7302405551202307361
detox,10,cellulitis,3,7192590406138252549|7186622171337231622|7192590406138252549
detox,10,vermoeidheid,4,7192590406138252549|7154281698589478149|7174026384136736005|7192590406138252549
detox,10,chlorofyl,8,7192344833221037318|7191181306196282629|7190789232619687173|7190296637464464645|7192344833221037318|7191181306196282629|7190789232619687173|7190296637464464645
detox,10,eczeem,7,7190719786337242374|7218886354116021531|7258916609929022746|7216764300986273029|7190719786337242374|7218886354116021531|7258916609929022746
detox,10,hormonen,13,7190719786337242374|7214200334757973254|7293817174374780192|7293126445407145248|7298269538146110752|7101760759683632390|7194812069835754758|7190719786337242374|7214200334757973254|7267495693923700001|7283152761808555297|7293817174374780192|7293126445407145248
detox,10,ontgiftend,10,7190071420444101893|7217107180770675974|7231155724972330266|7258633405452061978|7279785064806829344|7190071420444101893|7231155724972330266|7258633405452061978|7257678562365426970|7279785064806829344
detox,10,spierherstel,3,7186622171337231622|7226237217411239195|7226237217411239195
detox,10,onstekingsremmend,3,7185602067304713477|7271588369468099872|7271588369468099872
detox,10,immuunsysteem,4,7216246411850026245|7178867992640507142|7216246411850026245|7309787896909810976
detox,10,hormoonbalans,10,7216246411850026245|7214200334757973254|7225134458867879195|7266001903677443360|7298269538146110752|7194812069835754758|7216246411850026245|7214200334757973254|7225134458867879195|7266001903677443360
detox,10,orthomoleculairevoeding,6,7216246411850026245|7225134458867879195|7221519739594542341|7216246411850026245|7225134458867879195|7221519739594542341
detox,10,intermittedfasting,4,7210090669803588869|7209635358244343046|7210090669803588869|7209635358244343046
detox,10,spijsvertering,8,7227468870930533658|7231155724972330266|7280578702763773216|7227468870930533658|7231155724972330266|7249998050632928539|7280578702763773216|7304959659507551520
detox,10,collageen,4,7226237217411239195|7092021006167969030|7148773749603552518|7226237217411239195
detox,10,omega3,5,7225134458867879195|7250231729523379483|7250231729523379483|7225134458867879195|7250231729523379483
detox,10,histamine,4,7221519739594542341|7231155724972330266|7221519739594542341|7231155724972330266
detox,10,orthomoleculairetherapie,7,7221519739594542341|7245558496752667930|7306949396296502560|7306949396296502560|7221519739594542341|7245558496752667930|7306949396296502560
detox,10,contouren,3,7221472585975270661|7256693500899527962|7221472585975270661
detox,10,rimpels,8,7221472585975270661|7256693500899527962|7280027645662825760|7091154639395097861|7090808960076369158|7081969133033655558|7221472585975270661|7280027645662825760
detox,10,lpgendermologie,3,7221472585975270661|7256693500899527962|7221472585975270661
detox,10,blauwkouskeratine,5,7218886354116021531|7258916609929022746|7125084055850274053|7218886354116021531|7258916609929022746
detox,10,zelfdiscipline,7,7250446921175731483|7249071637813923099|7248630170792283418|7250446921175731483|7250446921175731483|7249071637813923099|7248630170792283418
detox,10,omega6,3,7250231729523379483|7250231729523379483|7250231729523379483
detox,10,intermittentfasting,4,7243803483927776539|7091264841825979654|7243803483927776539|7283152761808555297
detox,10,stofwisselingskuur,4,7241680992962923803|7234176486603836698|7269663248943779105|7281172170963815713
detox,10,holistic,3,7258939731495505179|7194456687607106821|7258939731495505179
detox,10,ontslakken,6,7271588369468099872|7269497407119838496|7154281698589478149|7237108630548385051|7271588369468099872|7269497407119838496
detox,10,darmproblemen,3,7280578702763773216|7148844880968666374|7280578702763773216
detox,10,herbivore,4,7280069968769600800|7279061360443444513|7280069968769600800|7279061360443444513
detox,10,herbs,5,7280069968769600800|7279061360443444513|7194456687607106821|7280069968769600800|7279061360443444513
detox,10,chlorophyll,4,7280069968769600800|7279061360443444513|7280069968769600800|7279061360443444513
detox,10,herbsaremedicine,4,7280069968769600800|7279061360443444513|7280069968769600800|7279061360443444513
detox,10,herbpower,4,7280069968769600800|7279061360443444513|7280069968769600800|7279061360443444513
detox,10,kruidengeneeskunde,5,7280069968769600800|7279061360443444513|7280069968769600800|7279061360443444513|7312406629318790432
detox,10,verhelderend,6,7280027645662825760|7279785064806829344|7279052787005115680|7280027645662825760|7279785064806829344|7279052787005115680
detox,10,reuma,5,7302405551202307361|7301023435788979488|7299180242260806945|7237108630548385051|7302405551202307361
detox,10,intermitterendvasten,5,7302405551202307361|7301023435788979488|7299180242260806945|7296192644168895777|7302405551202307361
detox,10,immuunboost,3,7069336953006738693|7068305258606349574|7067467708924726534
detox,10,رشاقة,3,7092387096605773062|7092011186635476230|7091639315289132294
detox,10,ريجيم_بلا_حرمان,3,7092387096605773062|7092011186635476230|7091639315289132294
detox,10,immunesystem,6,7091692218058132742|7159889042803363077|7159839797085768966|7261935365546675489|7296234946048314656|7309787896909810976
detox,10,humicacid,4,7091692218058132742|7091036522312518917|7102863350819818758|7102858899891522822
detox,10,haarlem,3,7159889042803363077|7159872999296863494|7159839797085768966
detox,10,geneeskrachtig,3,7127195622234443014|7215602473547877637|7234176486603836698
detox,10,darmenstofwisselingskuur,3,7154281698589478149|7261985810226941217|7278280797419818272
detox,10,herbalanceren,4,7220863625911700762|7233826727519112475|7232230004300598555|7283152761808555297
detox,11,selfcare,23,7123920466238065925|7139513847341124870|7266001903677443360|7280854216179076384|7316498496696126752|7059425290639969541|7092021006167969030|7182310243253161222|7182296640492031238|7216777377123241221|7216677094103829766|7216590355918114053|7239013727880695066|7250189731189902618|7250076439150595354|7273203128839785761|7284296077451201824|7123920466238065925|7139513847341124870|7239333902685359387|7266001903677443360|7280854216179076384|7316498496696126752
detox,11,acne,4,7144042218221751557|7216246411850026245|7144042218221751557|7216246411850026245
detox,11,antiacne,3,7144042218221751557|7067111825573285126|7144042218221751557
